t1valids;t2valids;t3valids;t4valids;t5valids;t6valids;t7valids;t8valids;t9valids;t1baum;t2baum;t3baum;t4baum;t5baum;t6baum;t7baum;t8baum;t9baum;sex;reg_ling;typ3;wlerlev3;hiseineu3cat;fmedu;id;hr1_kal;hr2_kal;hr3_kal;hr4_kal;hr5_kal;hr6_kal;hr7_kal;hr8_kal;hr9_kal
1;1;1;1;1;1;1;1;1;3;3;5;5;3;1;1;1;1;2;1;2;2;1;1;3143;27.56182121;27.95179841;30.27297144;32.14208203;24.87992688;22.15310271;18.72284866;25.34079756;19.54777323
1;1;1;1;1;1;1;1;1;3;3;3;5;5;5;1;1;1;1;1;1;2;1;2;3144;5.358074234;5.565553668;7.27888127;7.223322869;7.365860047;7.664668147;7.778139195;8.624807002;11.30408237
1;1;1;1;1;1;1;0;0;3;3;1;5;5;1;3;;;2;1;2;1;1;3;3145;43.32466118;46.57210911;51.99361728;54.80517887;41.47686972;36.93103116;32.19618373;;
1;1;0;1;1;1;1;1;1;3;3;;5;1;1;1;1;1;2;1;2;1;1;3;3146;39.95054147;42.10001747;45.96188034;82.46790768;83.92090534;78.9719581;67.80303878;94.44198643;76.55202104
1;1;1;1;1;1;1;1;1;3;3;5;5;5;1;1;1;1;1;2;2;2;2;2;3147;3.817332376;4.274297737;3.956231015;3.316071266;3.388013782;2.962907141;2.435220221;1.777281426;1.059633137
1;1;1;1;1;1;1;1;1;4;4;6;4;4;1;8;1;1;1;2;1;2;1;3;3148;3.696020151;3.442614705;3.297790068;3.070302522;2.989300261;2.719301031;2.01425167;2.124717559;1.763666256
1;0;1;1;1;0;1;1;1;3;;5;5;5;;1;1;1;1;2;;3;2;2;3149;4.975665744;5.703347177;6.274617494;6.686948164;7.193865038;8.043979848;10.1115057;12.27466801;21.57893342
1;0;1;1;1;1;1;1;0;4;;6;6;6;8;8;1;;2;2;2;1;;3;3150;13.2611427;23.51383178;39.01159635;32.60804628;33.11857302;29.35929134;21.25963632;25.78630958;57.63454187
1;0;0;0;0;0;0;0;0;4;;;;;;;;;1;1;1;3;3;3;3151;12.53929423;12.2827853;;;;;;;
1;1;1;1;0;0;0;0;0;3;3;5;5;;;;;;1;2;1;2;1;1;3152;24.64546284;23.67360719;23.06792403;21.57271897;21.45253732;33.26701319;58.82640433;;
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;1;1;1;1;1;3;2;2;3153;15.28224809;15.67278549;15.97149043;15.7710213;15.3501726;15.36043864;14.58252376;14.28408087;13.20313156
0;1;1;0;0;0;0;0;0;;4;6;;;;;;;2;2;2;2;1;;3154;6.751126079;12.82619631;10.51602306;;;;;;
1;1;1;1;1;1;0;1;1;4;4;6;5;5;1;;8;8;1;1;1;3;2;3;3155;10.92704178;11.06027603;11.81407349;11.71370959;11.47929113;11.48696837;11.56236504;15.26143429;16.37746414
1;1;1;1;1;1;1;1;1;3;3;5;1;5;5;4;8;8;1;1;1;2;2;3;3156;14.06980477;14.79832819;15.88694074;18.31483309;19.27580137;19.74615042;18.76598421;18.0194654;16.31722947
1;1;1;1;1;1;1;1;0;3;3;5;1;1;1;1;8;;2;1;1;3;1;1;3157;6.2051709;6.130901616;6.383440229;6.187734047;5.869799177;6.072520189;6.084360157;6.701331067;6.522673405
1;0;0;1;1;1;1;1;1;2;;;5;5;3;1;1;1;2;2;;2;3;2;3158;15.35917684;17.89165498;16.10375421;21.98059316;14.78536268;18.88229118;10.40275403;12.19483739;9.799221742
1;1;1;1;1;1;1;1;0;2;5;7;7;2;2;2;1;;1;1;1;2;1;1;3159;6.022927789;6.057250193;6.250311063;7.424843762;7.33604491;8.785849433;9.613876153;10.28109401;12.77853259
1;1;0;0;0;0;0;0;0;1;3;;;;;;;;1;1;1;2;3;3;3160;5.181385595;5.469825787;5.794186164;9.207808777;16.71516303;95.92204944;403.8545557;449.2821127;450.114865
1;0;1;1;1;1;1;1;1;2;;5;5;1;1;1;1;1;1;2;2;2;2;2;3161;8.496886271;11.55194013;13.21982119;11.60568725;14.87266862;13.00653979;10.90947855;9.568606326;8.205895357
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;2;2;2;3162;5.097398968;;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;2;1;1;2;3;3;3163;49.59284203;49.63749172;51.98348079;49.93941141;49.14256469;51.69519779;49.60056342;51.21855403;62.72071821
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;1;2;3;2;3164;6.314254736;8.658477767;;;;;;;
1;1;1;1;0;1;1;1;1;4;4;6;6;;8;8;8;8;1;2;1;2;3;2;3165;6.039007138;6.055307664;6.006928414;5.813734351;5.769026744;8.946181328;9.911676197;13.26427902;11.37445016
1;1;1;1;1;0;0;0;0;3;3;5;5;1;;;;;2;1;1;3;2;3;3166;40.78189054;65.23679999;71.56098334;74.78888483;69.94010277;;;;
1;1;1;1;1;1;1;1;1;2;3;5;5;1;4;1;1;8;2;1;2;1;1;3;3167;31.10730917;36.40673533;37.85417619;39.15357668;29.20025775;25.42372993;21.08432559;30.27607006;22.9347386
1;1;1;1;1;1;1;1;1;3;3;5;5;3;8;8;7;1;2;2;2;3;1;2;3168;5.66910183;6.724077508;4.446691501;3.369062946;3.375510809;3.183777101;2.255220858;2.100097785;2.318543114
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;2;1;3;2;2;3169;10.73156102;9.992735989;9.466601524;8.891871428;8.745824069;8.273095218;6.490479972;6.579471194;5.361545345
1;1;1;1;1;1;1;1;1;2;5;7;7;1;1;4;1;1;1;1;1;2;2;3;3170;14.99851239;18.37003121;20.70974706;20.71342747;20.57343756;20.93359783;21.07099907;20.23718292;18.4064991
1;0;0;0;0;0;0;0;0;2;;;;;;;;;1;1;1;3;3;2;3171;31.78682951;31.88768099;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;4;1;8;1;1;1;1;1;3;3;3;3172;38.20773304;38.9596974;40.23115328;39.48414404;39.0715597;39.29857343;37.34785731;35.77308968;32.9880993
1;1;1;1;1;1;1;1;0;3;3;5;5;5;5;1;8;;2;1;2;2;1;1;3173;9.46472084;9.885711999;10.23999277;10.52095567;8.013658011;7.756446516;6.779587292;13.01726326;10.54537023
1;0;1;1;0;0;0;0;0;4;;6;6;;;;;;1;2;1;3;1;1;3174;5.387936847;5.243729097;6.041780038;5.651928042;5.565763646;6.818866289;19.47668424;65.5579551;214.5131129
1;1;1;1;1;1;1;1;1;4;4;6;6;8;1;8;8;1;2;1;1;2;3;3;3175;25.58706204;24.90219222;27.26163209;25.53530638;24.21754694;24.75276035;22.85911819;20.93579496;18.77958802
0;1;0;1;1;0;1;1;0;;3;;6;6;;5;1;;1;2;1;2;;3;3176;6.16216931;9.058710043;9.988881512;13.56932246;17.99352771;22.38038454;55.26114235;100.8290816;160.7629117
1;1;1;0;1;0;1;0;0;3;3;5;;1;;1;;;2;1;1;3;2;3;3177;10.26616604;9.862910895;10.2877067;9.881368978;10.02659246;11.46461566;14.34884452;17.94677765;34.44273923
1;1;1;1;1;1;1;0;0;4;4;6;6;8;8;8;;;1;2;2;2;1;2;3178;7.410336833;7.600003303;7.237784678;6.039305057;6.231786272;5.612729266;5.077233353;;
1;1;1;1;1;1;1;1;1;4;4;7;7;7;7;1;1;1;1;1;1;2;1;2;3179;14.99314619;15.7358122;16.63493892;16.52270577;16.80521669;16.61430711;16.4804391;15.82966745;14.23966633
1;1;1;1;1;1;1;1;1;3;3;5;3;1;1;1;1;1;1;1;1;3;2;2;3180;17.64515743;18.06690552;18.62628746;19.22435344;19.99730034;20.80852338;20.17301501;18.97767457;17.08942667
0;1;0;1;1;1;1;1;1;;2;;5;5;1;7;1;1;2;1;1;2;1;2;3181;28.5861073;46.23975847;56.68685796;118.009805;115.7111905;131.558196;125.576355;117.7521803;105.4814931
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;1;2;1;3;3;3;3182;3.115720385;2.968040271;2.830955326;3.269829163;5.053262798;26.36192437;112.0141076;298.5291493;
1;1;1;1;1;1;1;1;1;4;4;6;6;6;4;4;8;8;1;1;1;3;3;3;3183;14.23557985;14.31128281;15.84116213;15.38240901;16.72303893;17.01579381;16.36871138;14.9043928;13.25478718
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;3;3;3;3184;5.213433592;4.902989903;4.70666798;4.328208871;4.186266788;3.762377877;2.916834883;2.987895501;2.479879518
1;1;1;1;1;1;1;1;1;3;3;5;4;3;4;1;1;1;1;1;1;3;1;3;3185;14.27472722;14.00630835;14.6016403;14.46508657;14.26708072;14.84584807;14.39244441;13.23895886;12.28733648
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;7;2;2;;2;2;;3186;4.374137474;4.624887385;4.285118805;3.711384249;3.23081129;3.37906806;2.650043356;2.241398844;1.324426563
1;0;0;0;0;0;0;0;0;2;;;;;;;;;2;2;2;1;;;3187;7.025523077;9.726431021;;;;;;;
1;0;1;0;1;1;0;0;0;2;;5;;4;5;;;;1;1;;2;1;1;3188;4.904506668;4.879698739;5.217521405;7.952665035;14.93976336;19.56513685;19.29640946;;
1;1;1;1;1;1;1;1;1;3;3;5;5;1;1;1;1;1;2;1;1;3;1;3;3189;7.237160007;6.927481014;7.263326684;6.779103221;6.44680636;6.78167556;6.223045949;5.593853223;4.75284935
0;1;1;1;1;1;1;1;1;;3;5;5;4;1;1;1;1;2;2;2;2;3;3;3190;8.661241852;16.93481332;12.67531646;9.952900271;10.08918976;9.211257319;7.13068235;8.143908574;12.88359929
1;1;1;1;1;0;1;0;1;2;3;5;5;1;;1;;1;2;1;1;2;1;1;3191;30.56099273;41.63639147;53.76279914;56.201425;60.95061936;71.27708372;115.7037479;167.1942907;354.6603477
1;1;1;1;1;1;1;0;1;3;3;5;5;8;8;8;;1;2;2;1;2;3;2;3192;7.152446367;6.235807913;5.887124492;4.908627629;4.779827099;4.130856096;3.126813765;3.264342;4.610564133
1;1;0;0;0;0;0;0;0;1;1;;;;;;;;2;2;2;2;2;2;3193;3.694546213;6.198548735;;;;;;;
1;0;0;0;0;0;0;0;0;1;;;;;;;;;2;1;2;1;2;1;3194;29.62774983;60.0433595;;;;;;;
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;;2;1;3;3195;6.889144414;7.275235769;;;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;5;5;1;1;1;1;1;1;3;3;1;3196;15.7448148;15.72622517;16.25688739;18.21566469;17.94276078;18.67063807;18.10042237;18.23592168;19.67180459
1;1;0;0;0;0;0;0;0;4;4;;;;;;;;2;1;1;2;3;3;3197;17.53998788;16.96197217;18.18210636;25.82068274;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;5;3;7;8;8;8;2;1;1;3;2;2;3198;7.765815885;7.287562271;7.851956947;8.585568358;8.414955994;10.41907091;9.649152378;8.991674956;7.628567426
1;1;1;1;1;1;1;1;1;3;3;5;5;5;8;8;1;3;2;2;1;2;3;3;3199;4.39924467;3.759215099;3.727559072;3.101799045;3.040796853;2.830487527;2.213345462;2.380886523;2.007421694
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;;2;3;3;3200;2.374081318;2.617993815;2.549830565;2.645435678;2.641372254;2.735631092;1.992872522;1.778380611;2.034947717
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;3;3;1;2;1;3;3;3;3201;2.876643675;2.695060288;2.583434909;2.383136349;2.296916918;2.139009326;1.582738959;1.603540978;1.415560325
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;1;2;2;1;2;3202;8.978440213;8.962395808;9.264270483;12.41960748;10.85652208;11.77735829;11.22988957;11.68811907;9.68694335
1;1;1;1;1;1;1;1;1;3;3;5;5;5;5;3;5;1;1;2;2;2;2;2;3203;3.465536566;4.471457652;4.549501632;3.849653488;4.009426464;3.506348872;2.919820771;2.118853856;1.266795966
0;1;1;1;1;1;0;0;0;;4;6;6;3;2;;;;2;1;1;3;1;2;3204;7.960905835;8.820138104;9.472429098;10.58991843;11.27870226;13.96485005;15.96553713;28.88963612;85.84648872
1;1;1;1;0;0;0;0;0;2;3;5;5;;;;;;1;1;1;3;1;3;3205;6.769402808;7.068787332;7.359004711;7.294670433;7.221235466;12.31825693;33.49451314;;
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;1;1;2;;1;3;3;3206;4.841741659;6.719803845;10.58608048;15.11255265;20.46835724;24.78350257;26.6151297;28.64549192;65.34084244
1;0;1;1;1;1;0;0;0;3;;3;3;3;3;;;;2;2;1;3;3;2;3207;4.471852041;4.032499546;4.721667317;4.66713947;5.234210605;5.479775038;4.309284604;8.016755001;22.11523653
1;1;0;1;1;1;1;1;0;1;3;;5;1;1;1;1;;2;2;;2;2;1;3208;4.37349965;5.277641029;4.746928666;6.099724589;4.413864482;7.013073009;3.988669204;4.886972833;5.143768895
1;1;1;1;0;0;0;0;0;3;3;5;5;;;;;;2;2;;2;2;;3209;3.335139504;3.444771346;3.620134303;3.094849599;2.705410348;4.798883516;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;3;2;2;3210;21.9764595;;;;;;;;
1;0;0;1;0;0;0;0;0;3;;;5;;;;;;2;2;1;2;1;2;3211;5.623622184;8.051752116;9.172057515;13.37609603;17.07332215;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;2;2;3;3;3212;6.590448652;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;1;1;1;1;1;3;2;2;3213;20.3307927;20.16967597;20.52039666;20.56558691;20.10176396;20.11520781;19.09649215;18.8692436;16.80433043
1;1;1;1;1;1;1;1;1;2;4;6;6;4;8;8;1;8;1;1;;3;2;2;3214;20.90973418;19.17461924;18.99864707;19.88491951;18.22128934;14.67899633;10.8165344;20.04340263;10.29847473
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;2;1;1;1;3215;55.08681003;;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;1;2;1;3;3;3;3216;3.695188624;3.551430022;3.376876458;3.122754878;3.028338508;2.721697967;2.013893701;2.154040802;1.742529549
1;1;1;1;1;1;1;0;0;3;3;5;1;1;1;1;;;2;1;2;1;1;;3217;18.62533318;18.48769264;19.71758458;21.07053947;16.18604472;14.09267114;11.91051892;18.36626766;29.56011638
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;1;2;1;3;3;3218;50.5214873;56.19624376;;;;;;;
1;1;1;1;1;0;1;0;1;4;4;6;6;1;;8;;1;1;2;1;3;3;2;3219;6.47282775;6.773958339;6.929632655;6.440650253;6.527429453;6.21820828;11.77259884;18.12965559;40.01253874
1;1;1;1;1;1;1;1;1;4;4;6;3;8;8;8;8;1;2;1;1;3;2;3;3220;15.31220663;14.34773091;14.72591437;14.25419833;13.54855743;14.01647416;12.8526334;11.44265427;9.540258179
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;1;3;1;1;3221;10.11892227;;;;;;;;
1;1;1;1;1;1;1;0;0;4;4;6;6;7;7;7;;;1;2;;1;2;1;3222;2.776803826;3.049218359;3.321183971;3.119724616;3.293110922;3.291564708;2.49765423;;
1;1;1;1;1;1;1;1;0;4;4;6;6;6;8;8;8;;2;2;;2;2;3;3223;3.608188092;3.765558161;3.632407814;3.163388072;2.7267138;3.019207369;2.367821627;2.076347731;1.010755315
1;1;1;1;1;1;1;0;1;4;4;6;6;8;8;8;;8;2;2;;3;3;3;3224;3.65080592;3.859493365;3.585611609;3.091850021;2.65783048;2.732339779;2.142844936;1.754308974;1.219467287
0;1;1;1;1;1;1;1;1;;4;6;6;1;8;8;8;1;1;2;1;3;2;3;3225;5.00739392;5.459570488;5.439501839;5.073240083;5.139824556;4.754257511;3.568024273;3.804599281;3.107140095
1;1;1;1;1;0;0;0;0;3;3;5;5;1;;;;;1;1;2;2;2;;3226;30.97012875;31.97464253;34.85373631;37.86241769;28.21518949;29.93003733;36.90403659;;
1;1;1;0;1;1;1;0;0;2;2;4;;2;2;5;;;1;1;2;1;2;3;3227;23.90907929;33.48505282;40.6842643;53.6069355;44.53678663;52.5197418;65.32733871;149.1927128;320.7685128
1;1;1;0;0;0;0;0;0;3;3;4;;;;;;;2;1;1;2;2;3;3228;14.74135941;18.20157468;19.85268128;25.40559371;;;;;
1;1;1;1;1;1;1;1;1;3;3;5;3;3;3;3;3;3;2;2;;1;1;1;3229;7.34059746;8.932349258;9.451690168;8.635967752;8.200400795;10.21236113;9.692234638;11.95748144;10.70041743
1;1;1;1;1;1;1;1;1;3;3;5;1;1;1;1;1;3;1;2;1;2;3;2;3230;19.91983272;19.16834632;19.80481558;18.4931596;18.35931314;16.50030375;12.46777706;14.43125984;12.37675324
1;1;1;1;1;1;1;1;1;2;3;5;5;1;1;1;1;1;1;2;2;3;1;1;3231;3.86838351;3.944222738;3.566479039;3.080577006;3.200846965;2.889781913;2.459585897;1.766146514;1.001386894
1;1;1;1;1;1;1;1;1;3;3;5;4;4;4;4;1;1;1;2;;2;1;3;3232;3.355815541;3.234296365;2.941259306;2.968752745;2.93300185;2.595653253;1.944302781;3.556568753;1.868445934
1;1;1;1;1;1;1;1;1;4;4;6;6;6;8;8;1;1;1;2;;2;2;3;3233;4.109514827;4.384013378;4.398245069;4.125350311;4.074055648;4.191040822;3.053120035;2.640526857;3.267991958
1;1;1;1;1;1;1;0;1;4;4;6;1;8;8;8;;3;1;1;1;3;3;3;3234;7.053129861;7.290535203;7.383489208;7.498684361;7.417952807;7.67605749;7.287310822;7.974609645;12.94385042
1;1;1;1;1;1;1;1;1;4;4;5;5;1;4;1;1;1;1;2;1;3;3;3;3235;2.523495817;2.451986702;2.3289256;2.1597085;2.126893537;1.967343333;1.543437149;1.609995789;1.567193355
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;1;1;1;3;3;2;3236;8.80769369;8.675722717;8.9110091;;;;;;
1;1;1;1;1;1;1;0;0;3;3;5;5;5;3;1;;;1;1;1;2;1;2;3237;7.892787864;7.816393686;8.174552873;8.020468923;8.164984911;8.496210812;8.427753496;8.246276347;13.09783316
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;1;;1;1;;3238;9.688707876;;;;;;;;
1;1;0;0;0;0;0;0;0;2;3;;;;;;;;2;1;2;1;1;;3239;27.00042346;27.84115469;;;;;;;
1;1;1;1;1;1;1;1;1;4;4;5;5;5;8;8;1;1;1;2;2;3;3;2;3240;4.718663366;5.073639882;4.660232963;3.869780763;4.004309086;3.402526909;2.757736233;1.979684901;1.159016408
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;8;8;8;1;1;1;3;3;3;3241;15.4063558;15.22206727;15.33093958;15.00869824;14.55691138;14.56664689;13.82893284;12.94147702;12.13645732
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;1;;;3242;7.10403709;8.475296285;15.25459503;30.42296457;77.1786725;200.5212706;240.934518;298.5291493;
1;1;0;1;1;1;1;1;0;4;4;;6;8;8;8;1;;1;2;1;2;1;3;3243;5.190210191;4.990020385;5.682262134;6.472279649;7.173752563;6.727073654;5.072658162;5.529092036;4.50450728
1;1;1;1;1;1;1;1;1;3;3;5;3;1;1;1;3;5;2;2;1;3;1;1;3244;4.498494072;4.060625729;3.917484468;3.303296825;3.192161179;2.903651341;2.243884003;2.606063744;2.380987931
1;1;1;1;1;1;1;0;0;4;4;6;6;5;5;1;;;1;2;1;3;3;2;3245;3.280076148;3.160816876;3.154817196;2.964509641;2.859303664;2.644811271;1.977506768;2.064609503;2.642025015
1;1;1;1;1;1;1;1;1;4;4;6;1;4;8;8;8;1;2;1;1;3;2;3;3246;23.20020863;21.77686191;22.19366948;21.29801712;19.92423188;20.61234068;18.90082022;16.69800744;14.50375759
1;1;1;1;1;1;1;1;1;4;4;6;3;8;8;8;8;8;2;1;1;3;2;1;3247;16.44893186;15.36635879;15.76861808;16.74020072;15.97012946;16.52167828;15.14982096;13.38984146;11.61695427
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;2;1;1;3248;5.976894669;;;;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;2;;3;1;3;3249;5.379014451;6.993048134;;;;;;;
1;1;1;1;0;1;1;1;1;4;4;6;6;;8;8;8;1;1;2;1;3;3;3;3250;2.633107562;2.437138597;2.312290059;2.127301985;2.150274046;3.334486452;2.650770389;3.145150175;2.531159759
0;0;0;0;0;0;0;0;0;;;;;;;;;;1;2;1;2;1;2;3251;7.744406067;;;;;;;;
1;1;0;0;0;0;0;0;0;2;3;;;;;;;;1;1;2;1;1;1;3252;16.84427591;17.85791183;;;;;;;
1;1;0;1;1;1;1;1;0;4;4;;8;8;8;8;1;;2;1;1;3;3;3;3253;16.58872599;16.67908157;17.09844132;25.86496145;24.46258958;27.11394945;24.86257587;21.92595404;22.13540712
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;3;1;1;1;1;3;3;1;3254;12.59317;12.62939158;12.79871037;13.02298196;12.8894021;12.8980224;12.24481426;11.31091591;10.01277664
1;1;1;0;1;1;1;1;0;3;3;5;;1;1;1;7;;1;1;1;3;2;3;3255;17.57513328;18.35730983;18.86311835;21.30758828;26.83825462;28.8447423;32.67380039;40.23815889;52.20079234
1;1;0;1;1;1;1;1;1;4;3;;5;5;5;1;1;1;2;2;1;2;1;1;3256;7.862741693;8.432071415;10.54559009;12.54919504;12.52276006;12.03862812;9.598202905;10.0607505;10.76440496
1;1;1;1;1;1;1;1;0;4;4;6;8;8;8;8;1;;1;2;1;2;1;1;3257;7.189149035;6.871891785;6.749313069;6.37436988;6.259741892;5.694350214;4.217942148;4.692647932;
1;1;1;1;1;1;1;1;0;4;3;5;5;4;8;8;1;;1;2;2;3;3;2;3258;3.120922049;3.079598053;2.792951666;2.359679568;2.460820842;2.090999709;1.694747996;1.197707838;0.683743812
1;1;1;1;1;1;1;1;0;4;4;6;5;5;5;;1;;1;2;1;2;1;3;3259;7.490978557;8.240762896;9.216949026;8.787074488;8.553413889;8.444852698;7.292658292;8.717769881;10.47252378
1;1;0;1;1;1;1;1;0;3;3;;1;1;1;1;1;;1;1;1;2;1;1;3260;18.51586419;21.06433191;23.01126334;41.83848955;48.25192805;53.06422792;51.44360544;51.94905004;77.95860055
1;1;1;1;1;0;1;1;0;3;3;5;5;5;;1;1;;1;2;;1;2;1;3261;3.766895239;4.269651622;4.718672633;4.7154908;4.534196322;4.978671129;4.900404305;6.604025908;14.82094712
1;1;1;1;1;1;1;1;0;4;4;6;4;4;8;8;1;;1;1;1;3;2;2;3262;20.56427235;20.54921758;21.15397485;24.41175874;25.72443139;26.61950263;25.09978327;27.85012118;27.33530211
1;0;0;0;0;0;0;0;0;3;;;;;;;;;2;2;;2;1;2;3263;8.301202711;10.68622659;;;;;;;
1;1;1;0;1;1;0;0;0;3;3;2;;2;4;;;;1;2;;2;3;3;3264;3.337441732;3.231130432;3.008790348;3.243730176;4.994917272;4.813369028;4.30013097;;
1;1;1;1;1;1;1;1;1;3;3;5;5;5;1;7;1;1;1;2;;1;1;3;3265;4.269171195;4.753995507;4.75656786;4.650985729;4.891098298;5.145578464;3.752459587;3.516661682;4.18498377
1;1;1;1;1;1;1;0;0;4;4;6;6;8;1;1;;;1;2;;2;1;1;3266;6.138967991;5.920679032;5.7023431;6.73083583;6.586562408;6.42776109;7.906837922;25.30133409;43.76908628
1;1;1;0;0;0;0;0;0;3;3;5;;;;;;;1;1;1;3;1;1;3267;11.15390331;11.01285042;11.25544029;13.20424228;;;;;
1;1;0;0;0;0;0;0;0;3;1;;;;;;;;1;1;2;2;2;1;3268;29.73673375;32.61598714;38.89655141;71.04163762;;;;;
0;0;0;0;0;0;0;0;0;;;;;;;;;;2;1;;1;;1;3269;86.63624811;;;;;;;;
1;1;1;1;1;1;1;1;1;2;3;5;5;1;1;4;1;1;1;1;1;3;1;1;3270;15.98488533;16.19602826;16.37139941;15.862464;15.60407698;16.39088424;16.49846861;15.15083971;13.43905112
1;1;1;1;1;1;1;1;1;4;4;6;4;8;8;8;8;1;1;1;1;3;2;2;3271;5.140952615;5.078310128;5.156573829;5.206563222;5.161103346;5.287039489;5.019282377;4.716713578;4.238869582
1;1;1;1;1;1;1;1;1;4;4;6;8;8;8;1;1;1;1;1;1;3;1;2;3272;11.21076298;11.20606541;11.56499126;11.2309344;10.90892988;10.91622566;11.77619149;11.32721336;10.36155402
1;1;0;1;0;0;0;0;0;2;3;;5;;;;;;1;2;;2;1;2;3273;3.769965684;4.194024648;4.654073725;6.207763548;7.138529661;15.85695554;;;
1;1;1;1;1;1;0;1;1;3;3;5;1;1;1;;7;1;1;1;1;3;2;2;3274;11.04312788;10.93965936;11.26412125;11.38979479;11.51007268;11.51777049;11.59336935;15.59714039;15.34952558
1;1;0;0;0;0;0;0;0;2;3;;;;;;;;1;2;2;1;1;1;3275;5.820560381;7.931611458;10.86624438;12.39305851;32.37573888;159.684727;226.7031176;192.3784016;120.3244958
1;1;1;1;1;0;0;0;0;2;3;5;5;5;;;;;2;1;1;2;3;3;3276;8.834702804;8.616324256;9.083272283;10.4629246;10.62664866;11.43198339;14.30800275;25.37603081;76.62326065
1;1;1;1;1;1;1;1;1;3;3;5;4;7;7;1;7;1;2;1;2;1;1;1;3277;54.74998156;56.02545022;58.92389686;64.55098185;49.39018958;45.89987044;38.09473694;55.11890271;52.79759087
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;1;8;1;2;1;2;3;1;3278;3.405920689;3.197556591;3.106420191;2.885744883;2.809611714;2.598846993;1.922991329;1.993825058;1.695866957
1;1;1;1;0;0;0;0;0;3;3;5;5;;;;;;1;2;1;3;2;3;3279;3.964715676;3.994342076;3.801758472;3.556916572;3.87081503;;;;
1;1;1;1;1;1;1;1;1;4;4;6;6;8;8;8;8;1;2;2;;3;2;3;3280;3.26271893;3.294017643;3.110857486;2.686988564;2.276364791;2.340180126;1.835292657;1.50700305;0.696334988
1;1;1;0;0;0;0;0;0;4;4;6;;;;;;;2;1;1;2;3;3;3281;23.56863106;30.83698196;38.43484073;50.03954887;88.8266191;;;;
1;1;1;1;1;1;1;1;1;4;4;5;5;5;1;5;5;1;1;1;1;2;2;1;3282;21.97153086;22.42620274;24.14839581;23.47941603;23.08481212;24.58161549;24.74296111;23.72616091;21.53296733
1;1;1;1;1;1;1;1;0;3;3;5;1;1;1;1;7;;2;1;1;3;2;3;3283;19.90519131;18.9858965;19.6930701;17.97660154;17.40080077;18.71951091;17.41226662;15.51303813;13.56331089
1;1;1;1;1;1;1;1;1;3;3;5;4;4;1;7;1;1;2;1;1;3;2;1;3284;10.30485682;10.61024921;11.39023328;10.95768025;10.56950702;11.86766557;11.32805276;10.33134252;8.642864465
0;1;1;1;1;1;1;1;1;;4;6;3;8;8;8;8;7;2;1;1;3;3;3;3285;23.44066935;29.03831807;31.46692145;30.6780879;29.09057181;30.24988061;28.151665;24.94076022;20.79549654
1;1;0;0;0;0;0;0;0;3;3;;;;;;;;1;1;2;2;1;1;3286;38.43427282;39.25482971;;;;;;;
1;1;1;1;0;0;1;1;1;3;3;5;5;;;8;1;1;2;1;1;3;3;2;3287;6.295935573;6.063272485;6.518563713;7.116873611;6.900521065;10.67923556;19.04472662;20.33524213;18.06761264
1;0;1;1;1;0;0;1;1;1;;5;5;3;;;3;3;1;1;1;3;1;1;3288;4.76459321;4.777986495;5.395690497;5.349311622;5.523966676;5.802502672;8.465498593;12.3857304;13.68661379
1;1;1;1;1;1;1;1;1;4;4;6;6;6;8;8;1;1;2;2;1;3;3;3;3289;6.243767671;5.381574291;5.208805344;4.348123039;4.175948425;3.887129099;2.984624765;3.106578923;2.704857192
